tipoPropiedad,precioUSD,fechaUltimaActualizacion,terrenoTotal,terrenoEdificado,cantDormitorios,cantBanos,cantCochera,barrio,coordX,coordY,vendedor,comisariaCercana,transporteCercano,saludCercana,distanciaCentro,pm2,valComisaria,valTransporte,valSalud,valoracionServicios,geometry,barrioName
1,165000,2023-11-01,560.0,250.0,4.0,4.0,2.0,185,-31.359619,-64.19245,2,0.4333003753174831,0.2152874345819482,0.7134919528131614,6.73409874615512,660.0,0,0,0,0,POINT (-64.19245 -31.359619),MARQUES DE SOBREMONTE
1,80000,2023-10-02,91.0,67.0,2.0,1.0,2.0,185,-31.362035,-64.193591,0,0.1911705881124271,0.1001889171654647,0.4359825948087804,6.472528869502504,1194.0298507462687,0,0,0,0,POINT (-64.193591 -31.362035),MARQUES DE SOBREMONTE
1,69000,2023-10-10,276.0,186.0,3.0,1.0,3.0,185,-31.368961,-64.195274,0,0.7196134818368144,0.0698501397725311,0.4745294999566253,5.719502466553968,370.96774193548384,0,0,0,0,POINT (-64.195274 -31.368961),MARQUES DE SOBREMONTE
1,87000,2023-10-05,385.0,132.0,2.0,1.0,4.0,185,-31.358049,-64.196465,0,0.5020456783221601,0.0933474413836538,0.7603777121135477,6.938011371402519,659.0909090909091,0,0,0,0,POINT (-64.196465 -31.358049),MARQUES DE SOBREMONTE
1,124000,2023-11-01,593.0,282.0,3.0,2.0,2.0,185,-31.364241,-64.198429,2,0.3368299238567531,0.18084448755154,0.1749289239026275,6.278121568084509,439.7163120567376,0,0,0,0,POINT (-64.198429 -31.364241),MARQUES DE SOBREMONTE
1,215000,2023-11-01,560.0,210.0,3.0,2.0,2.0,185,-31.363896,-64.203722,2,0.7931496045783333,0.0645836964199225,0.6712842087770942,6.408089810361846,1023.8095238095239,0,0,0,0,POINT (-64.203722 -31.363896),MARQUES DE SOBREMONTE
1,95000,2023-11-01,374.0,176.0,3.0,3.0,2.0,185,-31.364705,-64.192886,2,0.3515552398856646,0.1989959121185269,0.3671208186625761,6.171840727637551,539.7727272727273,0,0,0,0,POINT (-64.192886 -31.364705),MARQUES DE SOBREMONTE
1,139000,2023-11-01,1120.0,290.0,3.0,3.0,3.0,185,-31.362959,-64.202036,2,0.6197481453157985,0.0789113808338646,0.5458472486961835,6.476808702409205,479.3103448275862,0,0,0,0,POINT (-64.202036 -31.362959),MARQUES DE SOBREMONTE
2,96000,2023-10-06,100.0,100.0,3.0,2.0,1.0,185,-31.361552,-64.200123,0,0.4483302518050641,0.0504179947003721,0.4898336947359572,6.598361706685167,960.0,0,0,0,0,POINT (-64.200123 -31.361552),MARQUES DE SOBREMONTE
1,110000,2023-11-13,350.0,268.0,3.0,2.0,2.0,185,-31.365571,-64.1966515,2,0.3583835844296381,0.0666174977766297,0.0770375809892002,6.108975655775604,410.44776119402985,0,0,0,0,POINT (-64.1966515 -31.365571),MARQUES DE SOBREMONTE
1,210000,2023-10-11,660.0,268.0,3.0,3.0,3.0,185,-31.3655024,-64.2024058,0,0.7334601047539084,0.20549814878942,0.5416752260045928,6.206814715295037,783.5820895522388,0,0,0,0,POINT (-64.2024058 -31.3655024),MARQUES DE SOBREMONTE
1,75000,2023-10-10,374.0,161.0,4.0,2.0,1.0,185,-31.3641194,-64.2032132,0,0.7514317550279382,0.0734161440804584,0.6197859967812784,6.373324214825408,465.83850931677017,0,0,0,0,POINT (-64.2032132 -31.3641194),MARQUES DE SOBREMONTE
2,99000,2023-10-19,180.0,150.0,3.0,3.0,2.0,252,-31.3742177,-64.1906484,2,1.383699300291649,0.1926240643484036,0.2489946766255737,5.104894476127204,660.0,0,0,0,0,POINT (-64.1906484 -31.3742177),SAN IGNACIO
1,75000,2023-11-15,374.0,200.0,4.0,2.0,1.0,185,-31.361924,-64.19021,2,0.5092281714557249,0.0296961899087127,0.7024894906731262,6.470260398631536,375.0,0,0,0,0,POINT (-64.19021 -31.361924),MARQUES DE SOBREMONTE
1,105000,2023-11-15,505.0,155.0,3.0,3.0,3.0,185,-31.358221,-64.18988,2,0.7166763647986002,0.026025775006927,0.9868548601463524,6.881394515281715,677.4193548387096,0,0,0,0,POINT (-64.18988 -31.358221),MARQUES DE SOBREMONTE
1,99000,2023-10-24,210.0,210.0,3.0,2.0,2.0,185,-31.3588783,-64.2019016,2,0.7262110473538086,0.1736042210256826,0.8278580874804996,6.9202038737506815,471.42857142857144,0,0,0,0,POINT (-64.2019016 -31.3588783),MARQUES DE SOBREMONTE
1,110000,2023-11-07,210.0,210.0,3.0,2.0,2.0,185,-31.3600295,-64.203167,0,0.7750060413407582,0.0768941339315915,0.8141461430809558,6.817325555219985,523.8095238095239,0,0,0,0,POINT (-64.203167 -31.3600295),MARQUES DE SOBREMONTE
1,50000,2023-09-19,250.0,75.0,2.0,1.0,2.0,185,-31.357386,-64.190323,0,0.7530504850158153,0.0220295114125673,1.0329493588803902,6.974976955963785,666.6666666666666,0,0,0,0,POINT (-64.190323 -31.357386),MARQUES DE SOBREMONTE
1,120000,2023-09-18,677.0,114.0,3.0,2.0,1.0,185,-31.3599,-64.194561,0,0.3027097454432675,0.2196343878447243,0.5916836475176152,6.716233443625303,1052.6315789473683,0,0,0,0,POINT (-64.194561 -31.3599),MARQUES DE SOBREMONTE
1,59900,2023-09-28,295.0,192.0,3.0,2.0,1.0,185,-31.368635,-64.189995,0,0.8618315144401324,0.0105953950578203,0.3753550368565013,5.723770849684718,311.9791666666667,0,0,0,0,POINT (-64.189995 -31.368635),MARQUES DE SOBREMONTE
1,110000,2023-09-26,560.0,160.0,3.0,1.0,1.0,185,-31.35919,-64.195643,0,0.3674401845820865,0.0928921881358336,0.6416528668697451,6.8039585256375865,687.5,0,0,0,0,POINT (-64.195643 -31.35919),MARQUES DE SOBREMONTE
1,100000,2023-09-26,591.0,197.0,3.0,2.0,2.0,185,-31.367861,-64.200671,0,0.7709582422107952,0.0346307642710279,0.4984529259392661,5.916984800163812,507.61421319796955,0,0,0,0,POINT (-64.200671 -31.367861),MARQUES DE SOBREMONTE
1,50000,2023-09-19,250.0,75.0,2.0,1.0,2.0,185,-31.35738564,-64.19032288,0,0.7530881560930714,0.022017951398334,1.0329883936555415,6.975016741468239,666.6666666666666,0,0,0,0,POINT (-64.19032288 -31.35738564),MARQUES DE SOBREMONTE
1,80000,2023-09-20,230.0,166.0,3.0,1.0,2.0,185,-31.36484579999999,-64.19634780000001,0,0.2728446992746679,0.0122553994929993,0.0381274999492523,6.18561514039858,481.9277108433735,0,0,0,0,POINT (-64.19634780000001 -31.36484579999999),MARQUES DE SOBREMONTE
1,120000,2023-09-28,600.0,110.0,4.0,2.0,4.0,185,-31.3644394,-64.19922,0,0.4116778523529296,0.2181577779419733,0.2399271884364843,6.267704645983161,1090.909090909091,0,0,0,0,POINT (-64.19922 -31.3644394),MARQUES DE SOBREMONTE
2,40000,2023-09-22,70.0,70.0,2.0,1.0,1.0,185,-31.357181,-64.188747,0,0.874016043980259,0.0304067437761783,1.1447496808000033,6.9962753983407255,571.4285714285714,0,0,0,0,POINT (-64.188747 -31.357181),MARQUES DE SOBREMONTE
1,80000,2023-09-15,200.0,180.0,3.0,2.0,3.0,185,-31.359296,-64.202856,1,0.7810455092381018,0.1369559839316711,0.8499387327566782,6.891482843660853,444.44444444444446,0,0,0,0,POINT (-64.202856 -31.359296),MARQUES DE SOBREMONTE
1,110000,2023-09-10,250.0,108.0,3.0,1.0,1.0,185,-31.365887,-64.192287,0,0.4871587885322361,0.247187613090368,0.4379260217826048,6.037289850594212,1018.5185185185185,0,0,0,0,POINT (-64.192287 -31.365887),MARQUES DE SOBREMONTE
1,75000,2023-09-13,380.0,200.0,1.0,1.0,1.0,185,-31.3616349,-64.1900522,0,0.5289439676797848,0.0522606274326405,0.7310973443707862,6.502108962783051,375.0,0,0,0,0,POINT (-64.1900522 -31.3616349),MARQUES DE SOBREMONTE
1,80000,2023-08-22,130.0,100.0,3.0,2.0,1.0,185,-31.358644,-64.196017,0,0.4304745614469445,0.0605434046200121,0.6971991147788955,6.8678464757205,800.0,0,0,0,0,POINT (-64.196017 -31.358644),MARQUES DE SOBREMONTE
1,175000,2023-08-22,550.0,380.0,4.0,4.0,2.0,185,-31.358952,-64.201976,0,0.7276377531201528,0.1709635485108954,0.8254920411487061,6.913416387013337,460.5263157894737,0,0,0,0,POINT (-64.201976 -31.358952),MARQUES DE SOBREMONTE
1,99000,2023-08-17,630.0,170.0,2.0,1.0,1.0,185,-31.363512,-64.198813,0,0.3315204914347416,0.2542383076662748,0.2484334262602381,6.363672075975712,582.3529411764706,0,0,0,0,POINT (-64.198813 -31.363512),MARQUES DE SOBREMONTE
1,50000,2023-08-29,250.0,72.0,2.0,1.0,1.0,185,-31.360469,-64.200948,0,0.5613756351822551,0.1565913672253252,0.6324571749849542,6.730180946064071,694.4444444444445,0,0,0,0,POINT (-64.200948 -31.360469),MARQUES DE SOBREMONTE
1,120000,2023-08-26,396.0,196.0,3.0,2.0,2.0,185,-31.3631002,-64.1980857,0,0.2517257138304998,0.2457849036316304,0.235487195292684,6.399079159105164,612.2448979591836,0,0,0,0,POINT (-64.1980857 -31.3631002),MARQUES DE SOBREMONTE
1,120000,2023-08-26,400.0,200.0,2.0,2.0,2.0,185,-31.364019,-64.19924689999999,0,0.3914412884352174,0.2501578525243042,0.2560626349126493,6.31427043481572,600.0,0,0,0,0,POINT (-64.19924689999999 -31.364019),MARQUES DE SOBREMONTE
1,90000,2023-08-22,238.0,230.0,3.0,4.0,3.0,185,-31.369193180025,-64.194785155208,0,0.7483783881274368,0.1197448540002425,0.5141931070350892,5.689014811798689,391.30434782608694,0,0,0,0,POINT (-64.194785155208 -31.369193180025),MARQUES DE SOBREMONTE
1,90000,2023-08-17,238.0,230.0,3.0,4.0,3.0,185,-31.3691932,-64.1947852,2,0.748380196527918,0.1197406587966676,0.5141936367764526,5.689013026316106,391.30434782608694,0,0,0,0,POINT (-64.1947852 -31.3691932),MARQUES DE SOBREMONTE
1,115000,2023-08-11,338.0,260.0,2.0,3.0,2.0,185,-31.360931,-64.203775,1,0.8017443152423526,0.0433657756721237,0.7989941349449365,6.731088336998588,442.3076923076923,0,0,0,0,POINT (-64.203775 -31.360931),MARQUES DE SOBREMONTE
1,135000,2023-08-08,300.0,175.0,3.0,2.0,2.0,185,-31.366295,-64.199404,0,0.5602675193197684,0.0705900100211965,0.2971384329431932,6.066915276701507,771.4285714285714,0,0,0,0,POINT (-64.199404 -31.366295),MARQUES DE SOBREMONTE
1,85000,2022-09-06,560.0,120.0,3.0,2.0,2.0,185,-31.360376,-64.196083,2,0.241161974235419,0.1685358663074599,0.5051055582867843,6.67689005340675,708.3333333333334,0,0,0,0,POINT (-64.196083 -31.360376),MARQUES DE SOBREMONTE
1,70000,2023-07-13,360.0,140.0,3.0,1.0,1.0,185,-31.365463,-64.196999,2,0.3584242893056264,0.0361624449940997,0.0687882494529458,6.1249986824860345,500.0,0,0,0,0,POINT (-64.196999 -31.365463),MARQUES DE SOBREMONTE
1,178000,2022-11-08,560.0,250.0,4.0,4.0,2.0,185,-31.363033,-64.189133,2,0.6104960787155977,0.1306279155485472,0.7516241680165686,6.345639600150972,712.0,0,0,0,0,POINT (-64.189133 -31.363033),MARQUES DE SOBREMONTE
1,77999,2023-07-05,350.0,239.0,3.0,2.0,2.0,185,-31.366985,-64.196785,2,0.5134575194664949,0.1376449683916963,0.2337595801747035,5.954550153364198,326.35564853556485,0,0,0,0,POINT (-64.196785 -31.366985),MARQUES DE SOBREMONTE
1,50000,2023-05-11,400.0,110.0,3.0,3.0,2.0,185,-31.365629,-64.193596,2,0.394163005852668,0.171716132473726,0.3104606758336238,6.073981712421666,454.54545454545456,0,0,0,0,POINT (-64.193596 -31.365629),MARQUES DE SOBREMONTE
1,125000,2023-04-10,505.0,170.0,3.0,2.0,1.0,185,-31.366917,-64.199539,2,0.6218920975992086,0.0358568488079715,0.3484592932578226,6.000884147567645,735.2941176470588,0,0,0,0,POINT (-64.199539 -31.366917),MARQUES DE SOBREMONTE
1,125000,2023-04-12,505.0,170.0,3.0,2.0,1.0,185,-31.36691666,-64.19953918,2,0.6218726506033403,0.0358928597936043,0.3484477585103688,6.0009243068499405,735.2941176470588,0,0,0,0,POINT (-64.19953918 -31.36691666),MARQUES DE SOBREMONTE
1,110000,2023-01-19,600.0,170.0,3.0,1.0,1.0,185,-31.35790807995184,-64.1971237505253,2,0.5317717409487105,0.0564757176642813,0.7764002567558334,6.960415275305396,647.0588235294117,0,0,0,0,POINT (-64.1971237505253 -31.35790807995184),MARQUES DE SOBREMONTE
1,125000,2023-06-17,187.0,175.0,3.0,1.0,2.0,185,-31.3678612,-64.1980176,2,0.6418783386679997,0.1478434679219633,0.3524494168619816,5.874208862281659,714.2857142857143,0,0,0,0,POINT (-64.1980176 -31.3678612),MARQUES DE SOBREMONTE
1,105000,2023-06-16,505.0,155.0,3.0,3.0,2.0,185,-31.3581626,-64.1896825,2,0.7350611950840741,0.0287628235106111,1.004167052806896,6.887634067900004,677.4193548387096,0,0,0,0,POINT (-64.1896825 -31.3581626),MARQUES DE SOBREMONTE
1,50000,2023-05-12,400.0,110.0,3.0,3.0,2.0,185,-31.3656292,-64.19359589,2,0.3941875491260622,0.1717340949866457,0.3104766823999482,6.07395875343689,454.54545454545456,0,0,0,0,POINT (-64.19359589 -31.3656292),MARQUES DE SOBREMONTE
1,80000,2023-06-15,170.0,150.0,3.0,2.0,1.0,185,-31.3710869,-64.1995249,2,1.0280526699727113,0.0974249174880866,0.6761137104580364,5.544259846247557,533.3333333333334,0,0,0,0,POINT (-64.1995249 -31.3710869),MARQUES DE SOBREMONTE
1,99000,2023-07-14,630.0,170.0,3.0,1.0,3.0,185,-31.3634679,-64.1989343,2,0.3407756202188974,0.2461485532636772,0.2605558597343086,6.3702492907352,582.3529411764706,0,0,0,0,POINT (-64.1989343 -31.3634679),MARQUES DE SOBREMONTE
1,105000,2022-11-30,330.0,170.0,3.0,2.0,2.0,185,-31.36680222,-64.19563293,2,0.4792488235537724,0.1067037282258163,0.2381831480925797,5.961824917221132,617.6470588235294,0,0,0,0,POINT (-64.19563293 -31.36680222),MARQUES DE SOBREMONTE
1,47000,2023-01-11,109.0,109.0,2.0,1.0,2.0,185,-31.36040688,-64.1873703,2,0.8088903581350119,0.100415629297123,1.0199821898325006,6.638959251381579,431.1926605504587,0,0,0,0,POINT (-64.1873703 -31.36040688),MARQUES DE SOBREMONTE
1,150000,2022-11-26,400.0,153.0,3.0,3.0,1.0,185,-31.3720237,-64.1902286,2,1.17327717991641,0.3825923502442104,0.0038418571397775,5.34756002652051,980.3921568627451,0,0,0,0,POINT (-64.1902286 -31.3720237),MARQUES DE SOBREMONTE
1,79000,2023-07-23,170.0,140.0,3.0,1.0,2.0,185,-31.3575498,-64.1933474,2,0.587493934411682,0.0684212246286621,0.8769806635794712,6.968646162153364,564.2857142857143,0,0,0,0,POINT (-64.1933474 -31.3575498),MARQUES DE SOBREMONTE
1,92000,2023-07-06,340.0,173.0,4.0,2.0,2.0,224,-31.3575537,-64.1889314,2,0.8333123546368287,0.0371362667873665,1.102220487606618,6.954842424609965,531.7919075144508,0,0,0,0,POINT (-64.1889314 -31.3575537),POETA LUGONES
1,98000,2023-03-31,300.0,158.0,3.0,2.0,1.0,185,-31.36519451208008,-64.20115347882081,2,0.6124949889938436,0.2367764590343142,0.4198083435292283,6.21679361556938,620.253164556962,0,0,0,0,POINT (-64.20115347882081 -31.36519451208008),MARQUES DE SOBREMONTE
1,185000,2023-05-03,850.0,400.0,3.0,3.0,4.0,185,-31.3707039,-64.2026764,2,0.8598418376202916,0.268091503706489,0.5571058317783711,5.648301459140017,462.5,0,0,0,0,POINT (-64.2026764 -31.3707039),MARQUES DE SOBREMONTE
1,120000,2023-01-19,240.0,240.0,2.0,2.0,1.0,185,-31.3609198,-64.2036292,2,0.7885106358306347,0.0492539309407726,0.788165046930675,6.729397276354385,500.0,0,0,0,0,POINT (-64.2036292 -31.3609198),MARQUES DE SOBREMONTE
1,139000,2023-05-14,290.0,290.0,6.0,3.0,3.0,185,-31.3630347,-64.2024275,2,0.6575148331898478,0.0685943184652933,0.5771770440593709,6.475871355815071,479.3103448275862,0,0,0,0,POINT (-64.2024275 -31.3630347),MARQUES DE SOBREMONTE
1,110000,2023-07-21,178.0,178.0,3.0,1.0,2.0,185,-31.3579926,-64.1971356,2,0.5230945850605794,0.0659252618129572,0.7670654548713,6.951205800776624,617.9775280898876,0,0,0,0,POINT (-64.1971356 -31.3579926),MARQUES DE SOBREMONTE
1,127999,2023-02-02,593.0,282.0,5.0,3.0,1.0,185,-31.35821,-64.1930489,2,0.5314075218207783,0.1292647718581205,0.820891861185303,6.89366194844766,453.89716312056737,0,0,0,0,POINT (-64.1930489 -31.35821),MARQUES DE SOBREMONTE
1,125000,2023-03-22,778.0,253.0,3.0,2.0,1.0,185,-31.3663404,-64.2014542,2,0.7065592405419912,0.1295448986037125,0.4754000156863526,6.097268209079723,494.0711462450593,0,0,0,0,POINT (-64.2014542 -31.3663404),MARQUES DE SOBREMONTE
1,179000,2023-03-02,560.0,230.0,3.0,2.0,2.0,185,-31.3696843,-64.2024902,2,0.8681221805177098,0.2029746831192795,0.668107719497298,5.754596304103182,778.2608695652174,0,0,0,0,POINT (-64.2024902 -31.3696843),MARQUES DE SOBREMONTE
1,105000,2023-06-21,396.0,207.0,3.0,1.0,2.0,185,-31.3698174,-64.20473849999999,2,0.6551916975695076,0.0862185453370855,0.6049141303050982,5.792217505182972,507.2463768115942,0,0,0,0,POINT (-64.20473849999999 -31.3698174),MARQUES DE SOBREMONTE
1,135000,2023-05-17,568.0,195.0,3.0,2.0,1.0,185,-31.36882451207146,-64.2010814,2,0.879372218708708,0.0696248270229739,0.6011980484615636,5.819519762218859,692.3076923076923,0,0,0,0,POINT (-64.2010814 -31.36882451207146),MARQUES DE SOBREMONTE
1,120000,2023-07-16,560.0,200.0,2.0,2.0,1.0,185,-31.3629815,-64.1934609,2,0.2039736134358631,0.0658288161774102,0.3768991054855246,6.366677071030719,600.0,0,0,0,0,POINT (-64.1934609 -31.3629815),MARQUES DE SOBREMONTE
1,110000,2023-08-04,560.0,116.0,3.0,1.0,1.0,185,-31.3621934,-64.1927406,2,0.2670905254937724,0.0275278039493444,0.4838850758251772,6.449775050433059,948.2758620689655,0,0,0,0,POINT (-64.1927406 -31.3621934),MARQUES DE SOBREMONTE
1,75000,2023-08-03,146.0,146.0,3.0,1.0,1.0,185,-31.3653263,-64.2022426,2,0.7108138561833752,0.2010580735266838,0.5241072119630096,6.222774462841564,513.6986301369863,0,0,0,0,POINT (-64.2022426 -31.3653263),MARQUES DE SOBREMONTE
2,37000,2023-01-21,69.0,64.0,2.0,1.0,1.0,185,-31.3544421,-64.1928534,2,0.930649093386834,0.3355967910332826,1.218418237476034,7.310957068420754,578.125,0,0,0,0,POINT (-64.1928534 -31.3544421),MARQUES DE SOBREMONTE
2,75000,2023-03-06,113.0,100.0,3.0,1.0,1.0,185,-31.3579607,-64.1948936,2,0.507607837087224,0.0281568170484274,0.7895851921685647,6.933742742454623,750.0,0,0,0,0,POINT (-64.1948936 -31.3579607),MARQUES DE SOBREMONTE
1,107500,2023-10-17,250.0,130.0,3.0,2.0,2.0,323,-31.317529,-64.304432,0,4.496826539343619,0.1440838609358521,1.3591905599465883,15.830552496639417,826.9230769230769,0,0,0,0,POINT (-64.304432 -31.317529),VILLA SALDAN
1,48000,2023-10-31,300.0,100.0,1.0,1.0,2.0,322,-31.322232,-64.299232,2,3.782608152583789,0.0614363454668498,0.6803679038127749,15.111229735101649,480.0,0,0,0,0,POINT (-64.299232 -31.322232),VILLA RIVERA INDARTE
1,54000,2023-10-01,90.0,90.0,2.0,2.0,1.0,323,-31.311857,-64.306065,0,5.037800806850278,0.3893046525836531,1.991348415032328,16.395930459463234,600.0,0,0,0,0,POINT (-64.306065 -31.311857),VILLA SALDAN
1,140000,2023-11-01,510.0,220.0,3.0,2.0,4.0,323,-31.323251,-64.300915,2,3.839655460650232,0.135155686110354,0.6417093868044573,15.141688807850729,636.3636363636364,0,0,0,0,POINT (-64.300915 -31.323251),VILLA SALDAN
2,97000,2023-08-17,100.0,100.0,3.0,2.0,1.0,83,-31.317529,-64.3044325,2,4.496862734299176,0.1440608191839345,1.3592142595474508,15.830585417351696,970.0,0,0,0,0,POINT (-64.3044325 -31.317529),DOCTA
1,150000,2023-07-31,510.0,220.0,3.0,2.0,4.0,323,-31.32336,-64.300851,2,3.827581051467954,0.1487046336327033,0.6282207022343305,15.128793561212206,681.8181818181819,0,0,0,0,POINT (-64.300851 -31.32336),VILLA SALDAN
1,126000,2023-05-17,250.0,118.0,3.0,2.0,2.0,83,-31.321166,-64.299197,2,3.8560298097935664,0.1292904468902675,0.7943560462921511,15.194563625062,1067.7966101694915,0,0,0,0,POINT (-64.299197 -31.321166),DOCTA
1,60000,2023-07-04,275.0,58.0,2.0,1.0,1.0,323,-31.3111574,-64.3053125,2,5.04278106286947,0.4332815725979148,2.0344242893340203,16.404886558461868,1034.4827586206898,0,0,0,0,POINT (-64.3053125 -31.3111574),VILLA SALDAN
1,38000,2023-06-27,162.0,100.0,3.0,1.0,1.0,323,-31.3162584,-64.3024016,2,4.447412467520916,0.1963103944212058,1.4056265108706223,15.800483957163593,380.0,0,0,0,0,POINT (-64.3024016 -31.3162584),VILLA SALDAN
1,48000,2023-06-17,300.0,100.0,1.0,1.0,2.0,322,-31.32223189999999,-64.299232,2,3.782615174491146,0.0614358031173535,0.6803786077317805,15.11123774672741,480.0,0,0,0,0,POINT (-64.299232 -31.32223189999999),VILLA RIVERA INDARTE
1,150000,2022-12-28,450.0,157.0,2.0,2.0,1.0,323,-31.3107843,-64.3008393,2,4.7690267795425605,0.3133641225744903,1.7598359587208177,16.15275403215616,955.4140127388536,0,0,0,0,POINT (-64.3008393 -31.3107843),VILLA SALDAN
1,67000,2023-04-02,172.0,88.0,2.0,1.0,1.0,323,-31.3106506,-64.2988014,2,4.605611003880672,0.2647254219531258,1.5816647250789548,16.03727438086085,761.3636363636364,0,0,0,0,POINT (-64.2988014 -31.3106506),VILLA SALDAN
1,54000,2023-03-09,90.0,90.0,2.0,1.0,1.0,323,-31.3110061,-64.3050624,2,5.038401645491755,0.4361551209853728,2.041323571530884,16.40132865345219,600.0,0,0,0,0,POINT (-64.3050624 -31.3110061),VILLA SALDAN
1,76000,2023-06-23,115.0,89.0,2.0,1.0,1.0,323,-31.3094705,-64.2987939,2,4.669915264440313,0.3959428942241421,1.631382047147629,16.136662049592605,853.9325842696629,0,0,0,0,POINT (-64.2987939 -31.3094705),VILLA SALDAN
1,75000,2023-06-26,296.0,231.0,4.0,2.0,1.0,323,-31.3164145,-64.3089166,2,4.905065211513494,0.057857344320174,1.7070441626379416,16.216660578781426,324.6753246753247,0,0,0,0,POINT (-64.3089166 -31.3164145),VILLA SALDAN
1,79000,2023-08-05,178.0,178.0,3.0,2.0,1.0,323,-31.315984062364,-64.307204017086,2,4.808893598679393,0.0516327997544052,1.645635567800774,16.13705235132401,443.82022471910113,0,0,0,0,POINT (-64.307204017086 -31.315984062364),VILLA SALDAN
1,145000,2023-08-05,500.0,140.0,2.0,2.0,2.0,246,-31.3128233,-64.2997306,2,4.54762062014535,0.086968257168582,1.6010197875999013,15.912891230470388,1035.7142857142858,0,0,0,0,POINT (-64.2997306 -31.3128233),SAN ALFONSO DEL TALAR
2,125000,2023-05-04,100.0,100.0,3.0,2.0,1.0,297,-31.317529,-64.30443249999999,2,4.496862734298255,0.1440608191845206,1.359214259546848,15.83058541735086,1250.0,0,0,0,0,POINT (-64.30443249999999 -31.317529),VALLE ESCONDIDO
1,149000,2023-10-17,248.0,300.0,4.0,3.0,2.0,262,-31.397104,-64.23024,0,1.0004500372182374,0.230363602316865,0.2888355856017378,4.690929725392996,496.6666666666667,0,0,0,0,POINT (-64.23024 -31.397104),SAN SALVADOR
1,150000,2023-10-31,350.0,240.0,3.0,3.0,2.0,262,-31.399781,-64.231458,2,0.6983935373022921,0.0921705108576293,0.5762100430001212,4.6360751593967615,625.0,0,0,0,0,POINT (-64.231458 -31.399781),SAN SALVADOR
1,150000,2023-10-01,270.0,220.0,4.0,3.0,2.0,262,-31.398173,-64.231932,0,0.8109543998227152,0.1053365636602498,0.4881676928685348,4.764413410560358,681.8181818181819,0,0,0,0,POINT (-64.231932 -31.398173),SAN SALVADOR
1,130000,2023-10-06,300.0,177.0,3.0,2.0,2.0,262,-31.400834,-64.230254,0,0.6601541760562577,0.1652007470389666,0.6172469228143482,4.479462287754757,734.4632768361582,0,0,0,0,POINT (-64.230254 -31.400834),SAN SALVADOR
1,180000,2023-11-01,550.0,250.0,3.0,3.0,2.0,262,-31.398469,-64.231247,2,0.8218245332635414,0.0550984849448506,0.4565297567144796,4.691716931705807,720.0,0,0,0,0,POINT (-64.231247 -31.398469),SAN SALVADOR
1,140000,2023-11-01,260.0,207.0,4.0,3.0,2.0,262,-31.399741,-64.231671,2,0.6877675021220727,0.0930467461028285,0.5857471624590599,4.6558982314027375,676.328502415459,0,0,0,0,POINT (-64.231671 -31.399741),SAN SALVADOR
1,150000,2023-11-01,274.0,221.0,4.0,2.0,2.0,262,-31.404435,-64.232422,2,0.3941880198824019,0.0700708524497943,0.8272629953394631,4.491188028785542,678.7330316742082,0,0,0,0,POINT (-64.232422 -31.404435),SAN SALVADOR
