id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;tipoVendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo;URL
52157128;DEPARTAMENTO;125000;2023-08-14;INMOBILIARIA;135.0;135.0;3.0;3.0;-1.0;ZONA NORTE - AMPLIO DUPLEX - A ESTRENAR CON PATIO - BARRIO CON SEGURIDAD;CORDOBA;-31.3513317;-64.2336453;False;https://www.zonaprop.com.ar/propiedades/zona-norte-amplio-duplex-a-estrenar-con-patio-52157128.html
52130681;DEPARTAMENTO;64500;2023-08-08;INMOBILIARIA;60.0;47.0;1.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4306259;-64.1934028;False;https://www.zonaprop.com.ar/propiedades/departamentos-en-nueva-cordoba-con-financiacion-52130681.html
52135096;DEPARTAMENTO;102900;2023-08-08;INMOBILIARIA;89.0;89.0;3.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4283495;-64.1875745;False;https://www.zonaprop.com.ar/propiedades/venta-departamento-nueva-cordoba-ituzaingo-al-600-52135096.html
52132267;CASA;270000;2023-08-08;INMOBILIARIA;2430.0;330.0;3.0;3.0;4.0;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.2781649;-64.2823214;False;https://www.zonaprop.com.ar/propiedades/casa-en-venta-villa-allende-golf-52132267.html
52133229;DEPARTAMENTO;60000;2023-08-08;INMOBILIARIA;45.0;42.0;1.0;1.0;-1.0;GENERAL PAZ;CORDOBA;-31.4126562;-64.1703613;False;https://www.zonaprop.com.ar/propiedades/departamentos-a-estrenar-en-gral-paz-a-la-venta-52133229.html
52157843;DEPARTAMENTO;105000;2023-08-14;PARTICULAR;60.0;60.0;2.0;1.0;-1.0;CENTRO;CORDOBA;-31.4150971;-64.1912828;False;https://www.zonaprop.com.ar/propiedades/apto-banco-excelente-dpto-centro-dos-dorm.-52157843.html
52158120;DEPARTAMENTO;50000;2023-08-14;INMOBILIARIA;50.0;-1.0;1.0;1.0;-1.0;DEPARTAMENTO C/1DORMITORIO Bdeg CENTRO - CORDOBA CAPITAL;CORDOBA;-31.4200833;-64.1887761;False;https://www.zonaprop.com.ar/propiedades/departamento-c-1dormitorio-b-centro-cordoba-capital-52158120.html
52157214;DEPARTAMENTO;105000;2023-08-14;INMOBILIARIA;125.0;105.0;2.0;2.0;-1.0;MIRADORES DE MANANTIALES;CORDOBA;-31.4524743;-64.242717;False;https://www.zonaprop.com.ar/propiedades/duplex-2-dorm.-miradores-de-manantiales-52157214.html
52131078;CASA;42000;2023-08-08;INMOBILIARIA;103.0;56.0;2.0;1.0;1.0;VENDO CASA EN VILLA CAEIRO;SANTA MARIA DE PUNILLA;-31.2792554;-64.4636136;False;https://www.zonaprop.com.ar/propiedades/vendo-casa-en-villa-caeiro-52131078.html
52129911;DEPARTAMENTO;70000;2023-08-08;INMOBILIARIA;-1.0;-1.0;4.0;2.0;-1.0;LAS PALMAS;CORDOBA;-31.3984459;-64.2371065;False;https://www.zonaprop.com.ar/propiedades/se-vende-depto-4-dorm.-52129911.html
52159458;DEPARTAMENTO;58000;2023-08-14;INMOBILIARIA;-1.0;44.0;1.0;1.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4244233;-64.1771034;False;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-nueva-cordoba-52159458.html
52157068;DEPARTAMENTO;81000;2023-08-14;INMOBILIARIA;100.0;100.0;3.0;1.0;-1.0;3 DORM. - BALCONES DEL CHATEAU - ZONA NORTE - 2 BALCONES - COCHERA;CORDOBA;-31.3769883;-64.2588289999999;False;https://www.zonaprop.com.ar/propiedades/3-dorm.-balcones-del-chateau-zona-norte-2-52157068.html
52161205;CASA;98500;2023-08-14;INMOBILIARIA;224.0;157.0;3.0;2.0;2.0;CASA EN VENTA EN BARRIO DON BOSCO DE HORIZONTE;CORDOBA;-31.4060663267137;-64.24931287765504;False;https://www.zonaprop.com.ar/propiedades/casa-en-venta-en-barrio-don-bosco-de-horizonte-52161205.html
52161517;DEPARTAMENTO;46000;2023-08-14;INMOBILIARIA;42.0;42.0;1.0;1.0;-1.0;DEPARTAMENTO EN VENTA - LIMA 200 - Bdeg CENTRO - 1 HABITACION;CORDOBA;-31.41339684;-64.17919159;False;https://www.zonaprop.com.ar/propiedades/departamento-en-venta-lima-200-b-centro-1-52161517.html
52157103;DEPARTAMENTO;50000;2023-08-14;INMOBILIARIA;58.0;58.0;2.0;1.0;-1.0;OBSERVATORIO;CORDOBA;-31.4214371;-64.1994852;False;https://www.zonaprop.com.ar/propiedades/2-dorm.-laprida-al-900-zona-tribunales-52157103.html
52129859;CASA;70000;2023-08-08;INMOBILIARIA;250.0;250.0;3.0;2.0;4.0;DEAN FUNES;CORDOBA;-31.446992;-64.11814799999999;False;https://www.zonaprop.com.ar/propiedades/venta-b-dean-funes-antonio-saenz-5237-3-dor-a-250-m-52129859.html
52131677;DEPARTAMENTO;150000;2023-08-08;INMOBILIARIA;100.0;139.0;2.0;2.0;1.0;ESCOBAR;CORDOBA;-31.394529597747;-64.221250334;False;https://www.zonaprop.com.ar/propiedades/hermoso-departamento-en-venta-2-dormtitorios-en-52131677.html
52157992;CASA;27000;2023-08-14;INMOBILIARIA;402.0;-1.0;-1.0;-1.0;-1.0;CASA EN VENTA EN PIEDRA PINTADA SOBRE AV DE INGRESO. ESCRITURA;SAN JAVIER;-31.9292580735;-65.1533081286;False;https://www.zonaprop.com.ar/propiedades/casa-en-venta-en-piedra-pintada-sobre-av-de-ingreso.-52157992.html
52131155;CASA;210000;2023-08-08;INMOBILIARIA;481.0;210.0;3.0;2.0;1.0;LA ESTANZUELA;LA CALERA;-31.365917993049926;-64.34724565767215;False;https://www.zonaprop.com.ar/propiedades/la-estanzuela-1-52131155.html
52132071;DEPARTAMENTO;89500;2023-08-08;INMOBILIARIA;70.0;70.0;1.0;2.0;-1.0;NUEVA CORDOBA;CORDOBA;-31.4247537;-64.17891039999999;False;https://www.zonaprop.com.ar/propiedades/venta-depto.-1-dorm.-balcarce-rondeau-terraza-duplex-52132071.html
52160872;CASA;89000;2023-08-14;INMOBILIARIA;180.0;100.0;3.0;3.0;1.0;DOCTA;CORDOBA;-31.9601215;-65.0941088;False;https://www.zonaprop.com.ar/propiedades/docta-duplex-de-3-dorm.-a-estrenar-52160872.html
52158100;CASA;85000;2023-08-14;INMOBILIARIA;150.0;-1.0;3.0;2.0;1.0;VILLA ALLENDE;VILLA ALLENDE;-31.2846889;-64.2962313;False;https://www.zonaprop.com.ar/propiedades/duplex-c-3-dorm.-complejo-villa-bonita-villa-52158100.html
52132136;TERRENOS;245000;2023-08-08;INMOBILIARIA;300.0;-1.0;-1.0;-1.0;-1.0;PROVIDENCIA;CORDOBA;-31.4057294;-64.1912681;False;https://www.zonaprop.com.ar/propiedades/terreno-sobre-costanera-y-av-santa-fe-alberdi-52132136.html
52134050;DEPARTAMENTO;36990;2023-08-08;INMOBILIARIA;48.0;43.0;1.0;1.0;-1.0;OBSERVATORIO;CORDOBA;-31.4221523;-64.2061713;False;https://www.zonaprop.com.ar/propiedades/venta-departamento-1-dormitorio-observatorio-52134050.html
52131037;CASA;95000;2023-08-08;INMOBILIARIA;142.0;89.0;2.0;1.0;2.0;CASA 2 DORM. EN SOL Y RIO - CARLOS PAZ;VILLA CARLOS PAZ;-31.4619242;-64.5161116;False;https://www.zonaprop.com.ar/propiedades/casa-2-dorm.-en-sol-y-rio-carlos-paz-52131037.html
52134006;CASA;51000;2023-08-08;INMOBILIARIA;52.0;52.0;1.0;1.0;-1.0;IDEAS INVERSION! DUPLEX AV CARCANO;VILLA CARLOS PAZ;-31.4257878;-64.5008811;False;https://www.zonaprop.com.ar/propiedades/ideas-inversion!-duplex-av-carcano-52134006.html
52156560;TERRENOS;430000;2023-08-13;INMOBILIARIA;-1.0;-1.0;-1.0;-1.0;-1.0;GENERAL PAZ;CORDOBA;-31.4031623;-64.1697161;False;https://www.zonaprop.com.ar/propiedades/terreno-en-b-general-paz-413-m-sup2--cordoba-52156560.html
52156944;TERRENOS;19000;2023-08-13;PARTICULAR;-1.0;-1.0;-1.0;-1.0;-1.0;LOTE DE TERRENO COLONIA TIROLESA;COLONIA TIROLESA;-31.2365568;-64.0669789;False;https://www.zonaprop.com.ar/propiedades/lote-de-terreno-colonia-tirolesa-52156944.html
52135004;TERRENOS;18000;2023-08-08;INMOBILIARIA;-1.0;-1.0;-1.0;-1.0;-1.0;HERMOSOS LOTES CON ESCRITURA EN LOS HORNILLOS;LOS HORNILLOS;-31.8740302;-64.9842999;False;https://www.zonaprop.com.ar/propiedades/hermosos-lotes-con-escritura-en-los-hornillos-52135004.html
52161613;CASA;24500;2023-08-14;INMOBILIARIA;748.0;36.0;2.0;1.0;-1.0;CABANA PRE FABRICADA REVESTIDA CON MADERA DE PINO EN VENTA;SANTA MARIA DE PUNILLA;-31.3236645;-64.4899331;False;https://www.zonaprop.com.ar/propiedades/cabana-pre-fabricada-revestida-con-madera-de-pino-en-52161613.html
52161612;DEPARTAMENTO;85000;2023-08-14;INMOBILIARIA;173.0;143.0;-1.0;-1.0;-1.0;DOS DEPARTAMENTOS EN VENTA CON QUINCHO CERRADO;SAN ROQUE;-31.3545967;-64.4527528;False;https://www.zonaprop.com.ar/propiedades/dos-departamentos-en-venta-con-quincho-cerrado-52161612.html
52161615;CASA;45000;2023-08-14;INMOBILIARIA;300.0;-1.0;2.0;1.0;-1.0;CASA EN VENTA EN SANTA MARIA DE PUNILLA.;SANTA MARIA DE PUNILLA;-31.2837263;-64.4649685;False;https://www.zonaprop.com.ar/propiedades/casa-en-venta-en-santa-maria-de-punilla.-52161615.html
