nombre,descripcion,Latitud,Longitud
ML43 - Malvinas Arg (Parada),Malvinas 5800  Entorno: 15 mts. Curso:76ML43,-31.380921,-64.09954
ML38 - Malvinas Arg (Parada),Av Malvinas Y Urien Av Malvinas Y Urien Entorno: 20 mts. Curso:76ML38,-31.386623,-64.124116
ML21 - Malvinas Arg (Parada),Malvinas 5800  Entorno: 15 mts. Curso:254ML21,-31.380923,-64.099541
ML24 - Malvinas Arg (Parada),"Camino Montecristo Km 7,5  Entorno: 10 mts. Curso:254ML24",-31.374271,-64.071531
ML08 - Malvinas Arg (Parada),Av San Martin y Chubut Av San Martin y Chubut Entorno: 15 mts. Curso:196ML08,-31.391443,-64.058083
ML33 - Malvinas Arg (Parada),Av San Martin s/n 2 Av San Martin s/n 2 Entorno: 15 mts. Curso:204ML33,-31.408665,-64.066694
ML16 - Malvinas Arg (Parada Terminal),Av Malvinas Fabrica Rarsa Av Malvinas Fabrica Rarsa Entorno: 25 mts. Curso:256ML16,-31.382128,-64.105061
ML03 - Malvinas Arg (Parada),Av San Martin s/n Av San Martin s/n Entorno: 30 mts. Curso:206ML03,-31.406286,-64.065473
ML44 - Malvinas Arg (Parada),Malvinas 6477  Entorno: 20 mts. Curso:74ML44,-31.379019,-64.091736
ML17 - Malvinas Arg (Parada),Malvinas 3500  Entorno: 41 mts. Curso:74ML17,-31.387631,-64.128653
ML39 - Malvinas Arg (Parada),Av Malvinas Fabrica Rarsa Av Malvinas Fabrica Rarsa Entorno: 25 mts. Curso:74ML39,-31.382126,-64.10506
ML18 - Malvinas Arg (Parada),Malvinas 4000  Entorno: 20 mts. Curso:74ML18,-31.386178,-64.122333
ML09 - Malvinas Arg (Parada),Av San Martin y Santa Fe Av San Martin y Santa Fe Entorno: 15 mts. Curso:194ML09,-31.395025,-64.059115
ML34 - Malvinas Arg (Parada),Av San Martin y Misiones Av San Martin y Misiones Entorno: 15 mts. Curso:196ML34,-31.397511,-64.060435
ML25 - Malvinas Arg (Parada),Camino Montecristo Km 8  Entorno: 3 mts. Curso:254ML25,-31.373079,-64.066603
ML04 - Malvinas Arg (Parada),Av San Martin y Neuquen Av San Martin y Neuquen Entorno: 20 mts. Curso:194ML04,-31.392905,-64.058523
MN18 - Manantiales (Parada),Raul Carlos Brogin s/n  Entorno: 20 mts.MN18,-31.454939,-64.237691
M205 - Manantiales (Parada),San Antonio (Country)  Entorno: 15 mts. Curso:246M205,-31.44782,-64.224858
M206 - Manantiales (Parada),San Antonio (Fte Country)  Entorno: 15 mts. Curso:204M206,-31.450758,-64.229841
M202 - Manantiales (Parada),Raul Carlos Brogin (Pque de la Canada)  Entorno: 15 mts. Curso:26M202,-31.450185,-64.229508
M207 - Manantiales (Parada),Raul Carlos Brogin Fte 3357  Entorno: 15 mts. Curso:244M207,-31.453215,-64.232878
M201 - Manantiales (Parada),San Antonio (Fte Country)  Entorno: 15 mts. Curso:208M201,-31.45083,-64.229886
MN17 - Manantiales (Parada),Raul Carlos Brogin Fte 3357  Entorno: 20 mts.MN17,-31.453185,-64.232851
M208 - Manantiales (Parada),Raul Carlos Brogin (Puente R Ortiz)  Entorno: 15 mts. Curso:204M208,-31.455055,-64.237711
MN19 - Manantiales (Parada),Bv. Renault s/n  Entorno: 20 mts. Curso:286MN19,-31.457101,-64.238683
M203 - Manantiales (Parada),Raul Carlos Brogin Fte 3357  Entorno: 15 mts. Curso:244M203,-31.453196,-64.232833
MN15 - Manantiales (Parada),San Antonio sn  Entorno: 20 mts.MN15,-31.450776,-64.229926
MN16 - Manantiales (Parada),Raul Carlos Brogin s/n  Entorno: 20 mts.MN16,-31.450156,-64.22959
M204 - Manantiales (Parada Terminal),Raul Carlos Brogin (Puente R Ortiz)  Entorno: 15 mts. Curso:252M204,-31.455056,-64.237756
MN07 - Manantiales 2 (Parada),Colonia Impira S/N  Entorno: 10 mts. Curso:92MN07\n LINEA 31: 88,-31.463528,-64.25427
MN10 - Manantiales 2 (Parada),Calle Publica E 5950  Entorno: 10 mts. Curso:90MN10,-31.460499,-64.26293
MN04 - Manantiales 2 (Parada),Calle Publica 12 4784  Entorno: 10 mts. Curso:178MN04\n LINEA 31: 178\n LINEA 31: 4,-31.4623,-64.263105
MN08 - Manantiales 2 (Parada),Colonia impira  Entorno: 15 mts. Curso:160MN08\n LINEA 31: 160\n LINEA 31: 266,-31.463531,-64.258771
MN11 - Manantiales 2 (Parada),Calle Publica 12 4784  Entorno: 10 mts. Curso:4MN11,-31.462298,-64.263103
MN03 - Manantiales 2 (Parada),Calle Publica E 5950  Entorno: 10 mts. Curso:266MN03\n LINEA 31: 268\n LINEA 31: 90,-31.460501,-64.262931
MN12 - Manantiales 2 (Parada),Calle Publica 12 4784  Entorno: 10 mts. Curso:4MN12,-31.463171,-64.263158
MN06 - Manantiales 2 (Parada),Calle Publica A 5800  Entorno: 10 mts. Curso:88MN06\n LINEA 31: 88\n LINEA 31: 272,-31.463271,-64.261703
MN13 - Manantiales 2 (Parada),Calle Publica A 5800  Entorno: 10 mts. Curso:272MN13,-31.463269,-64.261701
MN05 - Manantiales 2 (Parada),Calle Publica 12 4784  Entorno: 10 mts. Curso:184MN05\n LINEA 31: 184\n LINEA 31: 4,-31.463173,-64.26316
MN01 - Manantiales 2 (Parada Terminal),CALLE PUBLICA E 4800  Entorno: 30 mts. Curso:300MN01\n LINEA 31: 306\n LINEA 31: 128,-31.462525,-64.25979
MN14 - Manantiales 2 (Parada),Colonia impira  Entorno: 15 mts. Curso:266MN14,-31.46353,-64.25877
MN09 - Manantiales 2 (Parada),Calle Publica E 5800  Entorno: 10 mts. Curso:154MN09,-31.4617,-64.260529
MN02 - Manantiales 2 (Parada),Calle Publica E 5800  Entorno: 10 mts. Curso:346MN02\n LINEA 31: 338\n LINEA 31: 154,-31.461701,-64.260529
MZ38 - Matienzo (Parada),ROQUE ARIAS 2850  Entorno: 15 mts. Curso:180MZ38,-31.441756,-64.2428
MZ31 - Matienzo (Parada),Diamante 3841  Entorno: 10 mts. Curso:90MZ31,-31.440618,-64.238816
MZ03 - Matienzo (Parada Terminal),Alexander Fleming 2185 Alexander Fleming 2185 Entorno: 15 mts. Curso:182MZ03,-31.43476,-64.23587
MZ45 - Matienzo (Parada),AV. RUFINO VARELA ORTIZ S/N  Entorno: 10 mts. Curso:0MZ45,-31.444538,-64.2376
MZ24 - Matienzo (Parada Terminal),Reconquista 3777 Reconquista 3777 Entorno: 10 mts. Curso:270MZ24,-31.437643,-64.23807
MZ57 - Matienzo (Parada),Lagunilla 3321  Entorno: 10 mts. Curso:92MZ57,-31.436871,-64.233098
MZ17 - Matienzo (Parada),Diaz de la Fuente 2341 Diaz de la Fuente 2341 Entorno: 3 mts. Curso:0MZ17,-31.437113,-64.237038
MZ40 - Matienzo (Parada Terminal),TALMA 2468  Entorno: 15 mts. Curso:0MZ40,-31.437125,-64.233455
MZ35 - Matienzo (Parada),ROQUE ARIAS 2986  Entorno: 15 mts. Curso:2MZ35,-31.443381,-64.24275
MZ48 - Matienzo (Parada),AV. ANTARTIDA ARGENTINA 4047  Entorno: 15 mts. Curso:274MZ48,-31.439851,-64.241641
MZ25 - Matienzo (Parada),Lagunilla 3154  Entorno: 20 mts. Curso:270MZ25,-31.436883,-64.230681
MZ09 - Matienzo (Parada),Alexander Fleming 3244 Alexander Fleming 3244 Entorno: 20 mts. Curso:136MZ09,-31.445575,-64.235686
MZ12 - Matienzo (Parada),Pasteur 3125 Pasteur 3125 Entorno: 10 mts. Curso:0MZ12,-31.444543,-64.23939
MZ37 - Matienzo (Parada Terminal),Reconquista 3976  Entorno: 15 mts. Curso:270MZ37,-31.43765,-64.240178
MZ32 - Matienzo (Parada),Graham Bell 2710  Entorno: 10 mts. Curso:0MZ32,-31.439673,-64.238173
MZ04 - Matienzo (Parada Terminal),Alexander Fleming 2388 Alexander Fleming 2388 Entorno: 15 mts. Curso:272MZ04,-31.43683,-64.235838
MZ46 - Matienzo (Parada),AV. RUFINO VARELA ORTIZ 2180  Entorno: 15 mts. Curso:4MZ46,-31.442261,-64.237553
MZ58 - Matienzo (Parada),TALMA 2468  Entorno: 15 mts. Curso:0MZ58,-31.437085,-64.233455
MZ41 - Matienzo (Parada),TALMA 2716  Entorno: 15 mts. Curso:190MZ41,-31.439685,-64.233518
MZ36 - Matienzo (Parada Terminal),ROQUE ARIAS 2751  Entorno: 15 mts. Curso:0MZ36,-31.440666,-64.2428
MZ26 - Matienzo (Parada),Lagunilla 3321  Entorno: 10 mts. Curso:270MZ26,-31.436871,-64.233131
MZ10 - Matienzo (Parada),Alexander Fleming 3490 Alexander Fleming 3490 Entorno: 15 mts. Curso:180MZ10,-31.448441,-64.235825
MZ13 - Matienzo (Parada),Pasteur 2969 Pasteur 2969 Entorno: 3 mts. Curso:0MZ13,-31.44305,-64.23938
MZ05 - Matienzo (Parada),Alexander Fleming 2592 Alexander Fleming 2592 Entorno: 15 mts. Curso:146MZ05,-31.439016,-64.235783
MZ59 - Matienzo (Parada),TALMA 2940  Entorno: 15 mts. Curso:356MZ59,-31.442698,-64.233436
MZ51 - Matienzo (Parada),FRONTERA 3597  Entorno: 15 mts. Curso:92MZ51,-31.44591,-64.235965
MZ42 - Matienzo (Parada),TALMA 2940  Entorno: 15 mts. Curso:0MZ42,-31.442738,-64.233436
MZ27 - Matienzo (Parada),Lagunilla 3488  Entorno: 20 mts. Curso:270MZ27,-31.436876,-64.234181
MZ14 - Matienzo (Parada),Los Pinos 3800 Los Pinos 3800 Entorno: 3 mts. Curso:88MZ14,-31.442873,-64.238325
MZ06 - Matienzo (Parada),Alexander Fleming 2734 Alexander Fleming 2734 Entorno: 15 mts. Curso:194MZ06,-31.440361,-64.235903
MZ18 - Matienzo (Parada Terminal),ROQUE ARIAS 3250  Entorno: 15 mts. Curso:182MZ18,-31.445758,-64.242814
MZ33 - Matienzo (Parada),Reconquista 3643  Entorno: 10 mts. Curso:90MZ33,-31.437628,-64.236225
MZ50 - Matienzo (Parada Terminal),AV. RUFINO VARELA ORTIZ 3146  Entorno: 10 mts. Curso:180MZ50,-31.444873,-64.237603
MZ01 - Matienzo (Parada Terminal),Aaron Castellanos 2413 Aaron Castellanos 2413 Entorno: 15 mts. Curso:358MZ01,-31.437135,-64.234631
MZ53 - Matienzo (Parada),TALMA 3246  Entorno: 9 mts. Curso:180MZ53,-31.445733,-64.233428
MZ55 - Matienzo (Parada),Pasteur 3125 Pasteur 3125 Entorno: 10 mts. Curso:90MZ55,-31.445033,-64.23939
MZ28 - Matienzo (Parada),Fornier 2514  Entorno: 15 mts. Curso:182MZ28,-31.438016,-64.241805
MZ54 - Matienzo (Parada),LAGUNILLA 3121  Entorno: 11 mts. Curso:90MZ54,-31.436895,-64.230365
MZ15 - Matienzo (Parada),Diaz de la Fuente 2833 Diaz de la Fuente 2833 Entorno: 3 mts. Curso:0MZ15,-31.441633,-64.23701
MZ49 - Matienzo (Parada Terminal),FOURNIER 2539  Entorno: 15 mts. Curso:8MZ49,-31.437985,-64.24173
MZ07 - Matienzo (Parada),Alexander Fleming 2876 Alexander Fleming 2876 Entorno: 15 mts. Curso:180MZ07,-31.441916,-64.235841
MZ39 - Matienzo (Parada),ROQUE ARIAS 3110  Entorno: 15 mts. Curso:180MZ39,-31.444516,-64.242768
MZ30 - Matienzo (Parada),Diamante 4041  Entorno: 10 mts. Curso:88MZ30,-31.440641,-64.241185
MZ52 - Matienzo (Parada),TALMA 3215  Entorno: 11 mts. Curso:0MZ52,-31.445371,-64.233414
MZ02 - Matienzo (Parada),Alexander Fleming 2020 Alexander Fleming 2020 Entorno: 15 mts. Curso:180MZ02,-31.43345,-64.235836
MZ44 - Matienzo (Parada Terminal),FRONTERA 3578  Entorno: 15 mts. Curso:270MZ44,-31.445878,-64.236783
MZ23 - Matienzo (Parada Terminal),Reconquista Pasando Bell Reconquista Pasando Bell Entorno: 15 mts. Curso:94MZ23,-31.437635,-64.23775
MZ56 - Matienzo (Parada),Lagunilla 3154  Entorno: 20 mts. Curso:90MZ56,-31.436883,-64.230723
MZ29 - Matienzo (Parada),Fournier 2700  Entorno: 10 mts. Curso:180MZ29,-31.439791,-64.241788
MZ43 - Matienzo (Parada),TALMA 2721  Entorno: 15 mts. Curso:0MZ43,-31.439986,-64.233423
MZ16 - Matienzo (Parada),Diaz de la Fuente 2567 Diaz de la Fuente 2567 Entorno: 3 mts. Curso:0MZ16,-31.438728,-64.23704
MZ34 - Matienzo (Parada),ROQUE ARIAS FTE 3240  Entorno: 15 mts. Curso:2MZ34,-31.445745,-64.2428
MZ47 - Matienzo (Parada),AV. ANTARTIDA ARGENTINA S/N  Entorno: 15 mts. Curso:274MZ47,-31.439848,-64.239231
MZ08 - Matienzo (Parada),Alexander Fleming 3090 Alexander Fleming 3090 Entorno: 20 mts. Curso:126MZ08,-31.444115,-64.235725
MZ11 - Matienzo (Parada),Frontera 3842 Frontera 3842 Entorno: 9 mts. Curso:272MZ11,-31.445866,-64.238608
MM01 - Mercado Abast (Parada Terminal),Entrada Mercado Abasto Entrada Mercado Abasto Entorno: 30 mts. Curso:184MM01,-31.391203,-64.111941
MM02 - Mercado Abast (Parada),Entrada Mercado Abasto Entrada Mercado Abasto Entorno: 30 mts. Curso:284MM02,-31.39121,-64.111764
MS23 - Mqes Sobremon (Parada),De los Regidores 1103-1118  Entorno: 15 mts. Curso:100MS23,-31.368575,-64.190163
MS69 - Mqes Sobremon (Parada),Av. Cornelio Saavedra 4000  Entorno: 10 mts.MS69,-31.36889,-64.196005
MS43 - Mqes Sobremon (Parada),Diego Diaz 792  Entorno: 15 mts. Curso:48MS43,-31.357721,-64.194798
MS55 - Mqes Sobremon (Parada),Tomas de Irobi 211  Entorno: 10 mts. Curso:230MS55,-31.368151,-64.200804
MS39 - Mqes Sobremon (Parada),Diego Diaz 495  Entorno: 15 mts. Curso:52MS39,-31.361341,-64.199653
MS15 - Mqes Sobremon (Parada),Av. Monseñor Pablo Cabrera 4780  Entorno: 15 mts. Curso:10MS15,-31.360493,-64.203768
MS51 - Mqes Sobremon (Parada),Tomas de Irobi 849  Entorno: 10 mts. Curso:228MS51,-31.360448,-64.190401
MS11 - Mqes Sobremon (Parada),Rodriguez de Ruescas 694  Entorno: 15 mts. Curso:140MS11,-31.360699,-64.188371
MS65 - Mqes Sobremon (Parada),Bartolome Jaime 863  Entorno: 10 mts. Curso:50MS65\n LINEA 35: 222\n LINEA 35: 50,-31.360748,-64.189456
MS78 - Mqes Sobremon (Parada),Tomas de Irobi 711-715  Entorno: 10 mts. Curso:100MS78,-31.361978,-64.192478
SM58 - Mqes Sobremon (Parada),Tomas de Irobi 608  Entorno: 10 mts. Curso:50SM58,-31.363211,-64.1941
MS31 - Mqes Sobremon (Parada),Blas de Peralta 4094  Entorno: 15 mts. Curso:10MS31,-31.369214,-64.197455
MS47 - Mqes Sobremon (Parada),Lasso de la Vega 898  Entorno: 15 mts. Curso:50MS47,-31.361035,-64.188468
MS58 - Mqes Sobremon (Parada),Bv. Suarez de Figueroa 198  Entorno: 10 mts. Curso:50MS58,-31.36735,-64.202356
MS22 - Mqes Sobremon (Parada),De los Regidores 1207  Entorno: 15 mts. Curso:100MS22,-31.368385,-64.191565
MS73 - Mqes Sobremon (Parada),Tristán de Tejeda 723  Entorno: 15 mts. Curso:280MS73,-31.363723,-64.191111
MS37 - Mqes Sobremon (Parada),Diego Díaz 305  Entorno: 15 mts. Curso:230MS37,-31.362338,-64.201188
MS56 - Mqes Sobremon (Parada),Gaspar de Medina 505  Entorno: 10 mts. Curso:318MS56,-31.367373,-64.202086
MS64 - Mqes Sobremon (Parada),Bv. Fray Miguel de Mojica 1063  Entorno: 10 mts. Curso:268MS64,-31.357363,-64.188508
MS24 - Mqes Sobremon (Parada),De los Regidores 1007  Entorno: 15 mts. Curso:100MS24,-31.368793,-64.188724
MS67 - Mqes Sobremon (Parada),Bartolome Jaime 527  Entorno: 10 mts. Curso:224MS67\n LINEA 35: 222,-31.365055,-64.195275
MS38 - Mqes Sobremon (Parada),Diego Díaz 415  Entorno: 15 mts. Curso:228MS38,-31.361083,-64.199428
MS16 - Mqes Sobremon (Parada),Av. Monseñor Pablo Cabrera 5000  Entorno: 15 mts. Curso:10MS16,-31.357446,-64.203198
MS35 - Mqes Sobremon (Parada),Celiz de Quiroga 310  Entorno: 15 mts. Curso:50MS35,-31.362348,-64.203671
MS52 - Mqes Sobremon (Parada),Tomas de Irobi 711-715  Entorno: 10 mts. Curso:228MS52,-31.362018,-64.192536
MS25 - Mqes Sobremon (Parada),Fray Miguel de Mojica 1122  Entorno: 15 mts. Curso:90MS25,-31.357385,-64.190091
MS66 - Mqes Sobremon (Parada),Bartolome Jaime 705  Entorno: 10 mts. Curso:232MS66\n LINEA 35: 232,-31.36263,-64.192056
MS79 - Mqes Sobremon (Parada),Av. Cornelio Saavedra 4283  Entorno: 10 mts. Curso:6MS79,-31.365805,-64.195468
MS85 - Mqes Sobremon (Parada),Tomas de Irobi 748  Entorno: 10 mts.MS85,-31.361541,-64.191791
MS30 - Mqes Sobremon (Parada),Avila y quirós 4280  Entorno: 15 mts. Curso:14MS30,-31.367598,-64.188361
MS59 - Mqes Sobremon (Parada Terminal),Gaspar de Medina 568  Entorno: 10 mts. Curso:140MS59,-31.368211,-64.201228
MS21 - Mqes Sobremon (Parada),De los Regidores 1280  Entorno: 15 mts. Curso:280MS21,-31.368328,-64.191941
MS07 - Mqes Sobremon (Parada),Rodriguez de Ruesca 462  Entorno: 15 mts. Curso:318MS07,-31.357978,-64.191126
MS74 - Mqes Sobremon (Parada),De los Regidores 1567-1576  Entorno: 15 mts. Curso:200MS74,-31.367988,-64.193996
MS44 - Mqes Sobremon (Parada),Diego Diaz S/N  Entorno: 15 mts. Curso:228MS44,-31.363576,-64.202774
MS32 - Mqes Sobremon (Parada),Bv. Suarez de Figueroa 925  Entorno: 15 mts. Curso:230MS32,-31.357988,-64.189906
MS45 - Mqes Sobremon (Parada),Gonzalo Martel de Cabrera 207  Entorno: 25 mts. Curso:50MS45,-31.370983,-64.198088
MS57 - Mqes Sobremon (Parada),Bv. Suarez de Figueroa 107  Entorno: 10 mts. Curso:232MS57,-31.368103,-64.203739
MS62 - Mqes Sobremon (Parada),Tomas de Irobi 870  Entorno: 10 mts. Curso:50MS62,-31.359973,-64.189751
MS06 - Mqes Sobremon (Parada),Tristán de Tejeda 994  Entorno: 15 mts. Curso:140MS06,-31.366583,-64.188266
MS19 - Mqes Sobremon (Parada),De los Regidores 1666  Entorno: 15 mts. Curso:280MS19,-31.367771,-64.19551
MS71 - Mqes Sobremon (Parada Terminal),Av. Cornelio Saavedra 3726  Entorno: 10 mts. Curso:346MS71\n LINEA 35: 346,-31.372186,-64.196483
MS41 - Mqes Sobremon (Parada),Diego Diaz 598  Entorno: 15 mts. Curso:50MS41,-31.360108,-64.19799
MS36 - Mqes Sobremon (Parada),Celiz de Quiroga 396  Entorno: 15 mts. Curso:104MS36,-31.36144,-64.202268
MS53 - Mqes Sobremon (Parada),Tomas de Irobi 521  Entorno: 10 mts. Curso:228MS53,-31.364771,-64.196253
MS13 - Mqes Sobremon (Parada),Av. Monseñor Pablo Cabrera 4564  Entorno: 15 mts. Curso:10MS13,-31.362713,-64.204191
MS28 - Mqes Sobremon (Parada),Fray Miguel de Mojica 1600  Entorno: 15 mts. Curso:270MS28,-31.357401,-64.19709
MS72 - Mqes Sobremon (Parada),Bartolome Jaime 690  Entorno: 10 mts. Curso:48MS72\n LINEA 35: 48,-31.362946,-64.1925
MS81 - Mqes Sobremon (Parada),Fray Miguel de Mojica 1051  Entorno: 10 mts. Curso:92MS81,-31.357391,-64.18821
MS08 - Mqes Sobremon (Parada),Rodriguez de Ruesca 517  Entorno: 15 mts. Curso:320MS08,-31.358741,-64.190345
MS75 - Mqes Sobremon (Parada),De los Regidores 1103-1118  Entorno: 15 mts. Curso:200MS75,-31.368585,-64.19009
MS34 - Mqes Sobremon (Parada),Bv. Toledo de Pimentel 1760  Entorno: 15 mts. Curso:282MS34,-31.368971,-64.197143
MS63 - Mqes Sobremon (Parada),Tomas de Irobi 1036  Entorno: 10 mts. Curso:50MS63,-31.358253,-64.18732
MS04 - Mqes Sobremon (Parada),Tristán de Tejeda 848  Entorno: 15 mts. Curso:140MS04,-31.364885,-64.189963
MS20 - Mqes Sobremon (Parada),De los Regidores 1567-1576  Entorno: 15 mts. Curso:100MS20,-31.36798,-64.194041
MS68 - Mqes Sobremon (Parada Terminal),Av. Cornelio Saavedra 4283  Entorno: 10 mts. Curso:6MS68\n LINEA 35: 166\n LINEA 35: 8,-31.365853,-64.195468
MS80 - Mqes Sobremon (Parada Terminal),Punta de Linea Marques de Sobremonte  Entorno: 20 mts. Curso:58MS80,-31.357516,-64.18932
MS40 - Mqes Sobremon (Parada),Diego Díaz 502  Entorno: 15 mts. Curso:228MS40,-31.359835,-64.197755
MS50 - Mqes Sobremon (Parada),Tomas de Irobi 994  Entorno: 10 mts. Curso:230MS50,-31.358623,-64.187974
MS12 - Mqes Sobremon (Parada),Av. Monseñor Pablo Cabrera 4480  Entorno: 15 mts. Curso:10MS12,-31.363791,-64.204391
MS18 - Mqes Sobremon (Parada),Av. Cornelio Saavedra 4094  Entorno: 15 mts. Curso:10MS18\n LINEA 35: 10,-31.367898,-64.195806
MS26 - Mqes Sobremon (Parada),Fray Miguel de Mojica 1331-1335  Entorno: 15 mts. Curso:90MS26,-31.357388,-64.192085
MS82 - Mqes Sobremon (Parada),Tomas de Irobi 1095  Entorno: 10 mts. Curso:218MS82,-31.357581,-64.186515
MS29 - Mqes Sobremon (Parada),Avila y Quirós 4152  Entorno: 10 mts. Curso:188MS29,-31.368478,-64.188526
MS48 - Mqes Sobremon (Parada),Perez Correa 278  Entorno: 9 mts. Curso:168MS48,-31.36252,-64.201383
MS09 - Mqes Sobremon (Parada),Rodriguez de Ruescas 592  Entorno: 15 mts. Curso:140MS09,-31.35956,-64.189526
MS76 - Mqes Sobremon (Parada),Gonzalo Martel de Cabrera 207  Entorno: 25 mts. Curso:100MS76,-31.370928,-64.198018
MS84 - Mqes Sobremon (Parada),Tomas de Irobi 439  Entorno: 10 mts. Curso:230MS84,-31.365583,-64.197353
MS33 - Mqes Sobremon (Parada),Bv. Toledo de Pimentel 1675  Entorno: 15 mts. Curso:102MS33,-31.369106,-64.196401
MS61 - Mqes Sobremon (Parada),Tomas de Irobi 498  Entorno: 10 mts. Curso:48MS61,-31.364968,-64.196526
MS05 - Mqes Sobremon (Parada),Tristán de Tejeda 863  Entorno: 15 mts. Curso:318MS05,-31.36529,-64.189541
MS70 - Mqes Sobremon (Parada),Av. Cornelio Saavedra 3632  Entorno: 10 mts. Curso:172MS70\n LINEA 35: 170,-31.372555,-64.196395
MS42 - Mqes Sobremon (Parada),Diego Díaz 698  Entorno: 15 mts. Curso:240MS42,-31.358918,-64.196568
MS54 - Mqes Sobremon (Parada),Tomas de Irobi 397  Entorno: 10 mts. Curso:228MS54,-31.36682,-64.198986
MS02 - Mqes Sobremon (Parada),Bv.Suarez de Figueroa 54  Entorno: 15 mts. Curso:48MS02,-31.36892,-64.204576
MS17 - Mqes Sobremon (Parada),Av. Cornelio Saavedra 4000  Entorno: 15 mts. Curso:190MS17\n LINEA 35: 190,-31.369166,-64.196046
MS01 - Mqes Sobremon (Parada Terminal),FRAY MIGUEL DE MOJICA Y BV SUAREZ DE FIGUEROA  Entorno: 21 mts. Curso:86MS01,-31.357368,-64.189713
MS27 - Mqes Sobremon (Parada),Fray Miguel de Mojica 1589  Entorno: 15 mts. Curso:270MS27,-31.357425,-64.194053
MS86 - Mqes Sobremon (Parada),Tomas de Irobi 994  Entorno: 10 mts.MS86,-31.358538,-64.187784
MS14 - Mqes Sobremon (Parada),Av. Monseñor Pablo Cabrera 4700  Entorno: 15 mts. Curso:190MS14,-31.361171,-64.204135
MS49 - Mqes Sobremon (Parada),Gaspar de Quevedo 500  Entorno: 10 mts. Curso:132MS49,-31.357741,-64.18849
MS10 - Mqes Sobremon (Parada),Rodriguez de Ruesca 635  Entorno: 15 mts. Curso:318MS10,-31.360035,-64.189048
MS77 - Mqes Sobremon (Parada),Lasso de la Vega 795-796  Entorno: 15 mts. Curso:100MS77,-31.3621,-64.189973
MS83 - Mqes Sobremon (Parada),Tomas de Irobi 601  Entorno: 10 mts. Curso:230MS83,-31.363296,-64.194303
MS46 - Mqes Sobremon (Parada),Lasso de la Vega 795-796  Entorno: 15 mts. Curso:50MS46,-31.362143,-64.190031
MS60 - Mqes Sobremon (Parada),Tomas de Irobi 302  Entorno: 10 mts. Curso:50MS60,-31.367238,-64.199575
MS03 - Mqes Sobremon (Parada),Tristán de Tejeda 723  Entorno: 15 mts. Curso:320MS03,-31.363668,-64.191165
MU01 - Mujer Urbana (Parada Terminal),La Mujer Urbana  Entorno: 70 mts.MU01,-31.357953,-64.239915
H313 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:90H313,-31.499616,-64.210165
H321 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:92H321,-31.499548,-64.196566
H309 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:268H309,-31.499463,-64.207723
H306 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:270H306,-31.499463,-64.203598
H315 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:88H315,-31.499553,-64.208571
H311 - Nro Hogar III (Parada),HOGAR III PRINCIPAL ESQ PUBLICA  Entorno: 15 mts. Curso:270H311,-31.499463,-64.2103
H318 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:90H318,-31.499566,-64.202821
H310 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:270H310,-31.499455,-64.208936
H301 - Nro Hogar III (Parada Terminal),INGRESO RUTA 36  Entorno: 15 mts. Curso:344H301,-31.49953,-64.213861
H304 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 8 mts. Curso:268H304,-31.499426,-64.201366
H312 - Nro Hogar III (Parada Terminal),INGRESO RUTA 36  Entorno: 15 mts.H312,-31.49953,-64.213858
H316 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:96H316,-31.499658,-64.2072
H319 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:88H319,-31.49953,-64.201395
H322 - Nro Hogar III (Parada),CALLE PRINCIPAL S/N  Entorno: 15 mts. Curso:276H322,-31.505041,-64.191481
